contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiry,mid,moneyness,T,IV
SPXW260504C07105000,2026-04-24 19:11:42+00:00,7105.0,111.71,109.7,110.6,32.049995,40.233482,54.0,107,0.16309430664062502,True,REGULAR,USD,call,2026-05-04,110.15,0.9916148769490484,0.021917808219178082,0.17244492877862333
SPXW260504C07110000,2026-04-24 19:33:58+00:00,7110.0,105.49,106.2,107.0,27.489998,35.243587,73.0,70,0.16190413299560547,True,REGULAR,USD,call,2026-05-04,106.6,0.9923127058561202,0.021917808219178082,0.17144584530321108
SPXW260504C07115000,2026-04-24 18:28:38+00:00,7115.0,98.2,102.7,103.6,23.449997,31.371233,28.0,62,0.16106109333038332,True,REGULAR,USD,call,2026-05-04,103.15,0.993010534763192,0.021917808219178082,0.1705830958688006
SPXW260504C07120000,2026-04-24 17:01:22+00:00,7120.0,99.41,99.3,100.2,27.340004,37.935345,27.0,158,0.16011887252807616,True,REGULAR,USD,call,2026-05-04,99.75,0.9937083636702638,0.021917808219178082,0.16972796529050715
SPXW260504C07125000,2026-04-24 19:59:12+00:00,7125.0,96.06,95.9,96.8,25.64,36.41011,110.0,489,0.1590774705886841,True,REGULAR,USD,call,2026-05-04,96.35,0.9944061925773356,0.021917808219178082,0.1687549618857257
SPXW260504C07130000,2026-04-24 19:27:19+00:00,7130.0,91.39,92.6,93.4,26.849998,41.602104,93.0,237,0.15793307285308839,True,REGULAR,USD,call,2026-05-04,93.0,0.9951040214844075,0.021917808219178082,0.16778541527957694
SPXW260504C07135000,2026-04-24 19:27:51+00:00,7135.0,88.6,89.3,90.1,25.939999,41.398018,32.0,40,0.1569069295501709,True,REGULAR,USD,call,2026-05-04,89.69999999999999,0.9958018503914793,0.021917808219178082,0.16681681689603162
SPXW260504C07140000,2026-04-24 19:23:07+00:00,7140.0,86.88,86.0,86.9,24.879997,40.12903,45.0,301,0.15598378204345703,True,REGULAR,USD,call,2026-05-04,86.45,0.9964996792985511,0.021917808219178082,0.1658463870448887
SPXW260504C07145000,2026-04-24 19:52:30+00:00,7145.0,82.29,82.8,83.7,24.89,43.362366,48.0,67,0.15495763874053958,True,REGULAR,USD,call,2026-05-04,83.25,0.9971975082056229,0.021917808219178082,0.16487149825330047
SPXW260504C07150000,2026-04-24 19:58:44+00:00,7150.0,81.61,79.6,80.5,26.029999,46.83339,240.0,889,0.15382468498229981,True,REGULAR,USD,call,2026-05-04,80.05,0.9978953371126947,0.021917808219178082,0.1637703981310942
SPXW260504C07155000,2026-04-24 20:05:01+00:00,7155.0,76.86,76.5,77.4,23.690002,44.555206,57.0,25,0.15279091236114506,True,REGULAR,USD,call,2026-05-04,76.95,0.9985931660197666,0.021917808219178082,0.1627792992329616
SPXW260504C07160000,2026-04-24 20:09:43+00:00,7160.0,72.75,73.5,74.4,21.330002,41.48192,280.0,226,0.1518563208770752,True,REGULAR,USD,call,2026-05-04,73.95,0.9992909949268384,0.021917808219178082,0.1618945004544431
SPXW260504C07170000,2026-04-24 19:58:43+00:00,7170.0,69.55,67.5,68.4,23.870003,52.25482,74.0,41,0.14964000392913818,False,REGULAR,USD,call,2026-05-04,67.95,1.000686652740982,0.021917808219178082,0.15972287788436668
SPXW260504C07175000,2026-04-24 20:07:02+00:00,7175.0,64.77,64.6,65.5,22.649998,53.77492,143.0,453,0.1485680847167969,False,REGULAR,USD,call,2026-05-04,65.05,1.0013844816480537,0.021917808219178082,0.15866788812487354
SPXW260504C07180000,2026-04-24 20:05:48+00:00,7180.0,62.62,61.8,62.7,22.52,56.159603,132.0,92,0.14758390266418459,False,REGULAR,USD,call,2026-05-04,62.25,1.0020823105551255,0.021917808219178082,0.1577089294062568
SPXW260504C07185000,2026-04-24 20:02:14+00:00,7185.0,59.12,59.0,59.9,18.759998,46.48166,40.0,32,0.14647383686065674,False,REGULAR,USD,call,2026-05-04,59.45,1.0027801394621974,0.021917808219178082,0.15660685462492913
SPXW260504C07190000,2026-04-24 19:49:14+00:00,7190.0,57.7,56.3,57.2,20.030003,53.172295,115.0,112,0.14545150821685793,False,REGULAR,USD,call,2026-05-04,56.75,1.0034779683692692,0.021917808219178082,0.15559594446891828
SPXW260504C07195000,2026-04-24 19:45:21+00:00,7195.0,53.36,53.6,54.5,16.470001,44.646248,38.0,74,0.14429566650390624,False,REGULAR,USD,call,2026-05-04,54.05,1.004175797276341,0.021917808219178082,0.15443617972242882
SPXW260504C07200000,2026-04-24 20:07:28+00:00,7200.0,50.85,51.0,51.9,16.849998,49.55882,582.0,1661,0.1432275619506836,False,REGULAR,USD,call,2026-05-04,51.45,1.0048736261834128,0.021917808219178082,0.15336287702059326
SPXW260504C07210000,2026-04-24 20:02:19+00:00,7210.0,46.49,46.0,46.9,17.510002,60.42099,351.0,113,0.14110279682159427,False,REGULAR,USD,call,2026-05-04,46.45,1.0062692839975564,0.021917808219178082,0.15122938502032074
SPXW260504C07220000,2026-04-24 20:12:11+00:00,7220.0,40.74,41.2,42.1,14.040001,52.584274,132.0,88,0.13885214794158934,False,REGULAR,USD,call,2026-05-04,41.650000000000006,1.0076649418117,0.021917808219178082,0.14893512996598074
SPXW260504C07225000,2026-04-24 20:10:28+00:00,7225.0,38.9,39.0,39.8,14.230001,57.6814,552.0,559,0.1377268235015869,False,REGULAR,USD,call,2026-05-04,39.4,1.008362770718772,0.021917808219178082,0.1479072112203634
SPXW260504C07230000,2026-04-24 19:52:30+00:00,7230.0,36.79,36.8,37.6,13.59,58.577583,57.0,120,0.13667397758483887,False,REGULAR,USD,call,2026-05-04,37.2,1.0090605996258437,0.021917808219178082,0.14683314439842812
SPXW260504C07240000,2026-04-24 19:35:29+00:00,7240.0,32.2,32.6,33.4,12.050001,59.801495,44.0,45,0.13456447109222414,False,REGULAR,USD,call,2026-05-04,33.0,1.0104562574399873,0.021917808219178082,0.14466447658178494
SPXW260504C07250000,2026-04-24 20:09:01+00:00,7250.0,28.88,28.7,29.5,11.08,62.247192,445.0,1478,0.13251599914550782,False,REGULAR,USD,call,2026-05-04,29.1,1.011851915254131,0.021917808219178082,0.1425476461737154
SPXW260504C07260000,2026-04-24 19:57:02+00:00,7260.0,25.97,25.1,25.9,11.759999,82.75862,245.0,115,0.1305285617446899,False,REGULAR,USD,call,2026-05-04,25.5,1.0132475730682746,0.021917808219178082,0.14048159194135484
SPXW260504C07270000,2026-04-24 20:02:19+00:00,7270.0,22.32,21.8,22.6,8.349999,59.77093,271.0,318,0.12860978820800778,False,REGULAR,USD,call,2026-05-04,22.200000000000003,1.0146432308824183,0.021917808219178082,0.13847297899474334
SPXW260504C07275000,2026-04-24 20:12:58+00:00,7275.0,20.07,20.3,21.0,7.7799997,63.303493,333.0,275,0.12751116638183596,False,REGULAR,USD,call,2026-05-04,20.65,1.01534105978949,0.021917808219178082,0.13745633735082233
SPXW260504C07280000,2026-04-24 20:12:58+00:00,7280.0,18.67,18.8,19.5,6.3199997,51.174088,170.0,43,0.1264964670562744,False,REGULAR,USD,call,2026-05-04,19.15,1.016038888696562,0.021917808219178082,0.13638041552794103
SPXW260504C07290000,2026-04-24 20:11:55+00:00,7290.0,16.1,16.1,16.8,6.120001,61.32266,53.0,95,0.12474935317993163,False,REGULAR,USD,call,2026-05-04,16.450000000000003,1.0174345465107055,0.021917808219178082,0.13453015257239287
SPXW260504C07300000,2026-04-24 19:58:47+00:00,7300.0,14.55,13.6,14.3,6.21,74.46043,568.0,385,0.12282676498413087,False,REGULAR,USD,call,2026-05-04,13.95,1.0188302043248492,0.021917808219178082,0.13246190078285183
SPXW260504C07325000,2026-04-24 20:13:52+00:00,7325.0,8.82,8.7,9.3,3.8599997,77.82257,157.0,457,0.11860775199890136,False,REGULAR,USD,call,2026-05-04,9.0,1.0223193488602083,0.021917808219178082,0.12804058587537298
SPXW260504C07350000,2026-04-24 19:56:14+00:00,7350.0,5.41,5.2,5.8,2.7099998,100.37036,182.0,304,0.11504486038208009,False,REGULAR,USD,call,2026-05-04,5.5,1.0258084933955673,0.021917808219178082,0.12397827252999419
SPXW260504C07375000,2026-04-24 20:11:09+00:00,7375.0,3.2,3.0,3.6,1.75,120.68965,289.0,163,0.11296968582153322,False,REGULAR,USD,call,2026-05-04,3.3,1.0292976379309264,0.021917808219178082,0.12131127614869583
SPXW260504C07400000,2026-04-24 20:13:06+00:00,7400.0,1.85,1.7,2.3,0.8000001,76.19048,313.0,259,0.11258821990966797,False,REGULAR,USD,call,2026-05-04,2.0,1.0327867824662855,0.021917808219178082,0.12019896912763993
SPXW260504C07425000,2026-04-24 19:58:54+00:00,7425.0,1.0,1.05,1.5,0.35000002,53.846157,130.0,153,0.1131375308227539,False,REGULAR,USD,call,2026-05-04,1.275,1.0362759270016446,0.021917808219178082,0.12088157289368658
SPXW260504C07450000,2026-04-24 19:57:14+00:00,7450.0,0.55,0.65,1.15,0.050000012,10.000002,215.0,388,0.11686063812255859,False,REGULAR,USD,call,2026-05-04,0.8999999999999999,1.0397650715370037,0.021917808219178082,0.12373350181107111
SPXW260504C07475000,2026-04-24 19:57:00+00:00,7475.0,0.4,0.4,0.85,0.0,0.0,212.0,407,0.11979029632568358,False,REGULAR,USD,call,2026-05-04,0.625,1.0432542160723626,0.021917808219178082,0.12624969222336796
SPXW260504C07500000,2026-04-24 19:59:13+00:00,7500.0,0.3,0.3,0.75,0.10000001,50.000008,122.0,154,0.1255885781860352,False,REGULAR,USD,call,2026-05-04,0.525,1.0467433606077217,0.021917808219178082,0.1318924806566004
SPXW260504P05750000,2026-04-24 16:12:22+00:00,5750.0,0.22,0.15,0.35,-0.16,-42.105263,10.0,31,0.47070841796875,False,REGULAR,USD,put,2026-05-04,0.25,0.8025032431325867,0.021917808219178082,0.5116853659216649
SPXW260504P05800000,2026-04-24 19:47:20+00:00,5800.0,0.25,0.15,0.35,-0.25,-50.0,10.0,549,0.45361874511718747,False,REGULAR,USD,put,2026-05-04,0.25,0.8094815322033048,0.021917808219178082,0.4932093337109622
SPXW260504P05850000,2026-04-24 16:50:31+00:00,5850.0,0.3,0.15,0.4,-0.5,-62.5,97.0,10091,0.442388388671875,False,REGULAR,USD,put,2026-05-04,0.275,0.816459821274023,0.021917808219178082,0.47902307151714046
SPXW260504P05950000,2026-04-24 19:23:28+00:00,5950.0,0.32,0.2,0.45,-0.48000002,-60.000004,10.0,136,0.41345801391601555,False,REGULAR,USD,put,2026-05-04,0.325,0.8304163994154593,0.021917808219178082,0.44940607089540197
SPXW260504P06000000,2026-04-24 19:23:28+00:00,6000.0,0.37,0.2,0.5,-0.48000002,-56.470592,1417.0,448,0.4008848974609375,False,REGULAR,USD,put,2026-05-04,0.35,0.8373946884861774,0.021917808219178082,0.43408787936620147
SPXW260504P06025000,2026-04-23 19:19:11+00:00,6025.0,0.7,0.2,0.5,0.0,0.0,123.0,227,0.39234006103515623,False,REGULAR,USD,put,2026-05-04,0.35,0.8408838330215365,0.021917808219178082,0.42485390789924365
SPXW260504P06050000,2026-04-24 14:37:21+00:00,6050.0,0.5,0.2,0.5,-0.25,-33.333336,14.0,409,0.383795224609375,False,REGULAR,USD,put,2026-05-04,0.35,0.8443729775568956,0.021917808219178082,0.4156436472815684
SPXW260504P06100000,2026-04-23 18:13:24+00:00,6100.0,0.95,0.25,0.55,0.0,0.0,78.0,582,0.3706117626953125,False,REGULAR,USD,put,2026-05-04,0.4,0.8513512666276137,0.021917808219178082,0.4026296798870436
SPXW260504P06150000,2026-04-24 19:23:00+00:00,6150.0,0.55,0.3,0.65,-0.39999998,-42.10526,39.0,209,0.3601138208007812,False,REGULAR,USD,put,2026-05-04,0.475,0.8583295556983318,0.021917808219178082,0.39102641558035844
SPXW260504P06175000,2026-04-24 14:46:43+00:00,6175.0,0.67,0.35,0.65,-0.67,-50.0,10.0,178,0.35144691528320304,False,REGULAR,USD,put,2026-05-04,0.5,0.8618187002336909,0.021917808219178082,0.3837520326958795
SPXW260504P06200000,2026-04-24 18:31:51+00:00,6200.0,0.65,0.35,0.7,-0.5500001,-45.833336,20.0,218,0.34570966796874997,False,REGULAR,USD,put,2026-05-04,0.5249999999999999,0.86530784476905,0.021917808219178082,0.37633994322509845
SPXW260504P06225000,2026-04-24 17:11:18+00:00,6225.0,0.7,0.4,0.75,-0.96,-57.83132,14.0,95,0.3397282824707031,False,REGULAR,USD,put,2026-05-04,0.575,0.8687969893044091,0.021917808219178082,0.3705873449365096
SPXW260504P06230000,2026-04-20 15:48:19+00:00,6230.0,2.55,0.4,0.75,0.0,0.0,52.0,71,0.33801931518554684,False,REGULAR,USD,put,2026-05-04,0.575,0.8694948182114809,0.021917808219178082,0.36869688669280637
SPXW260504P06240000,2026-04-20 14:10:20+00:00,6240.0,2.53,0.4,0.75,0.0,0.0,10.0,91,0.33460138061523437,False,REGULAR,USD,put,2026-05-04,0.575,0.8708904760256245,0.021917808219178082,0.3649171682246433
SPXW260504P06250000,2026-04-24 19:56:57+00:00,6250.0,0.47,0.4,0.75,-0.85,-64.393936,58.0,558,0.331061376953125,False,REGULAR,USD,put,2026-05-04,0.575,0.8722861338397682,0.021917808219178082,0.3611402766260696
SPXW260504P06260000,2026-04-24 19:33:44+00:00,6260.0,0.65,0.45,0.8,-2.15,-76.78572,37.0,46,0.33008482421874996,False,REGULAR,USD,put,2026-05-04,0.625,0.8736817916539118,0.021917808219178082,0.36067803096963535
SPXW260504P06275000,2026-04-23 18:37:06+00:00,6275.0,1.5,0.45,0.8,0.0,0.0,26.0,184,0.32483585327148434,False,REGULAR,USD,put,2026-05-04,0.625,0.8757752783751271,0.021917808219178082,0.3549783970916046
SPXW260504P06280000,2026-04-24 13:24:14+00:00,6280.0,1.0,0.5,0.8,-1.94,-65.9864,100.0,19,0.323126885986328,False,REGULAR,USD,put,2026-05-04,0.65,0.876473107282199,0.021917808219178082,0.35463688116748804
SPXW260504P06290000,2026-04-22 19:10:48+00:00,6290.0,1.77,0.5,0.85,0.0,0.0,10.0,70,0.3219061950683593,False,REGULAR,USD,put,2026-05-04,0.675,0.8778687650963426,0.021917808219178082,0.35232899585203376
SPXW260504P06300000,2026-04-24 19:54:49+00:00,6300.0,0.59,0.5,0.85,-2.6100001,-81.5625,37.0,487,0.31842722595214834,False,REGULAR,USD,put,2026-05-04,0.675,0.8792644229104862,0.021917808219178082,0.3485088994749532
SPXW260504P06310000,2026-04-20 16:00:58+00:00,6310.0,3.1,0.5,0.85,0.0,0.0,48.0,53,0.3149482568359374,False,REGULAR,USD,put,2026-05-04,0.675,0.8806600807246299,0.021917808219178082,0.3446910950013913
SPXW260504P06320000,2026-04-24 15:44:28+00:00,6320.0,1.0,0.55,0.9,-0.65,-39.393936,100.0,51,0.3136054968261719,False,REGULAR,USD,put,2026-05-04,0.7250000000000001,0.8820557385387735,0.021917808219178082,0.3436855040370078
SPXW260504P06325000,2026-04-24 19:45:09+00:00,6325.0,0.73,0.55,0.9,-0.76,-51.00671,109.0,87,0.3118354949951171,False,REGULAR,USD,put,2026-05-04,0.7250000000000001,0.8827535674458453,0.021917808219178082,0.3417657510229503
SPXW260504P06330000,2026-04-24 15:26:33+00:00,6330.0,1.0,0.55,0.9,-0.47000003,-31.97279,100.0,26,0.3100654931640625,False,REGULAR,USD,put,2026-05-04,0.7250000000000001,0.8834513963529171,0.021917808219178082,0.3398466978690068
SPXW260504P06340000,2026-04-24 17:16:16+00:00,6340.0,0.92,0.6,0.95,-1.9299998,-67.71929,102.0,58,0.3086006640625,False,REGULAR,USD,put,2026-05-04,0.7749999999999999,0.8848470541670608,0.021917808219178082,0.33863577672162654
SPXW260504P06350000,2026-04-24 19:54:36+00:00,6350.0,0.65,0.6,0.95,-0.9200001,-58.59873,211.0,530,0.3050606604003906,False,REGULAR,USD,put,2026-05-04,0.7749999999999999,0.8862427119812044,0.021917808219178082,0.33477639963419503
SPXW260504P06375000,2026-04-24 17:04:52+00:00,6375.0,0.99,0.65,1.0,-0.97,-49.489796,27.0,202,0.2981637567138671,False,REGULAR,USD,put,2026-05-04,0.825,0.8897318565165635,0.021917808219178082,0.3275639002540043
SPXW260504P06390000,2026-04-23 17:45:03+00:00,6390.0,4.4,0.65,1.05,0.0,0.0,12.0,50,0.2946237530517578,False,REGULAR,USD,put,2026-05-04,0.8500000000000001,0.891825343237779,0.021917808219178082,0.32290855592155426
SPXW260504P06400000,2026-04-24 19:46:31+00:00,6400.0,0.87,0.7,1.05,-1.06,-54.922276,65.0,295,0.2910837493896483,False,REGULAR,USD,put,2026-05-04,0.875,0.8932210010519226,0.021917808219178082,0.3201466296993289
SPXW260504P06420000,2026-04-23 09:29:44+00:00,6420.0,3.0,0.7,1.1,0.0,0.0,12.0,14,0.28565167480468745,False,REGULAR,USD,put,2026-05-04,0.9,0.8960123166802099,0.021917808219178082,0.31343879176063727
SPXW260504P06425000,2026-04-23 18:50:45+00:00,6425.0,2.4,0.75,1.1,0.0,0.0,13.0,79,0.28388167297363276,False,REGULAR,USD,put,2026-05-04,0.925,0.8967101455872817,0.021917808219178082,0.31254039050416166
SPXW260504P06450000,2026-04-24 19:56:57+00:00,6450.0,0.84,0.8,1.2,-1.26,-60.000004,234.0,667,0.27808339111328123,False,REGULAR,USD,put,2026-05-04,1.0,0.9001992901226407,0.021917808219178082,0.30573020060607775
SPXW260504P06475000,2026-04-23 17:07:32+00:00,6475.0,2.99,0.85,1.25,0.0,0.0,12.0,247,0.27057614196777346,False,REGULAR,USD,put,2026-05-04,1.05,0.9036884346579998,0.021917808219178082,0.29772653602048976
SPXW260504P06500000,2026-04-24 20:07:29+00:00,6500.0,1.15,0.95,1.35,-1.5000001,-56.60378,615.0,1093,0.26428958374023437,False,REGULAR,USD,put,2026-05-04,1.15,0.9071775791933588,0.021917808219178082,0.29125716705240234
SPXW260504P06525000,2026-04-24 15:39:07+00:00,6525.0,1.9,1.05,1.45,-0.85,-30.909092,11.0,59,0.2576978527832031,False,REGULAR,USD,put,2026-05-04,1.25,0.9106667237287179,0.021917808219178082,0.2844121547900222
SPXW260504P06550000,2026-04-24 20:03:47+00:00,6550.0,1.2,1.15,1.6,-3.7,-75.5102,91.0,207,0.25202164001464844,False,REGULAR,USD,put,2026-05-04,1.375,0.914155868264077,0.021917808219178082,0.2779313327864782
SPXW260504P06575000,2026-04-24 20:00:14+00:00,6575.0,1.4,1.3,1.75,-2.7999997,-66.666664,34.0,204,0.2459181854248047,False,REGULAR,USD,put,2026-05-04,1.525,0.9176450127994361,0.021917808219178082,0.27167062575281187
SPXW260504P06580000,2026-04-24 18:45:52+00:00,6580.0,1.95,1.3,1.75,-2.3500001,-54.651165,81.0,163,0.24402611450195313,False,REGULAR,USD,put,2026-05-04,1.525,0.9183428417065079,0.021917808219178082,0.2696113206501629
SPXW260504P06590000,2026-04-24 20:13:55+00:00,6590.0,1.65,1.4,1.85,-2.0,-54.79452,57.0,187,0.24225611267089842,False,REGULAR,USD,put,2026-05-04,1.625,0.9197384995206516,0.021917808219178082,0.2679202054271217
SPXW260504P06600000,2026-04-24 19:55:40+00:00,6600.0,1.55,1.45,1.9,-3.1000001,-66.66667,61.0,322,0.23944852355957028,False,REGULAR,USD,put,2026-05-04,1.6749999999999998,0.9211341573347951,0.021917808219178082,0.2649343455000844
SPXW260504P06610000,2026-04-24 19:37:31+00:00,6610.0,2.12,1.55,2.0,-2.08,-49.52381,52.0,41,0.23749541809082028,False,REGULAR,USD,put,2026-05-04,1.775,0.9225298151489387,0.021917808219178082,0.26300213165111636
SPXW260504P06620000,2026-04-23 14:00:45+00:00,6620.0,5.3,1.6,2.1,0.0,0.0,23.0,55,0.23545076080322264,False,REGULAR,USD,put,2026-05-04,1.85,0.9239254729630824,0.021917808219178082,0.26040996264521654
SPXW260504P06625000,2026-04-24 19:55:40+00:00,6625.0,1.82,1.65,2.15,-2.5099998,-57.967663,118.0,149,0.23438265625,False,REGULAR,USD,put,2026-05-04,1.9,0.9246233018701542,0.021917808219178082,0.2593406860031978
SPXW260504P06630000,2026-04-24 19:48:56+00:00,6630.0,2.04,1.7,2.2,-2.1100001,-50.843376,77.0,33,0.23331455169677734,False,REGULAR,USD,put,2026-05-04,1.9500000000000002,0.925321130777226,0.021917808219178082,0.25824066149516817
SPXW260504P06640000,2026-04-24 19:57:46+00:00,6640.0,1.83,1.8,2.3,-2.5700002,-58.409096,27.0,71,0.2310562734985352,False,REGULAR,USD,put,2026-05-04,2.05,0.9267167885913696,0.021917808219178082,0.2559525713919878
SPXW260504P06650000,2026-04-24 19:57:28+00:00,6650.0,1.92,1.9,2.4,-3.0499997,-61.368202,44.0,188,0.22873696075439454,False,REGULAR,USD,put,2026-05-04,2.15,0.9281124464055133,0.021917808219178082,0.25355290274947456
SPXW260504P06675000,2026-04-24 18:55:37+00:00,6675.0,3.1,2.2,2.7,-4.08,-56.824512,55.0,197,0.22324385162353516,False,REGULAR,USD,put,2026-05-04,2.45,0.9316015909408724,0.021917808219178082,0.24793898780768867
SPXW260504P06680000,2026-04-24 18:13:57+00:00,6680.0,3.25,2.3,2.8,-5.6499996,-63.483143,11.0,25,0.22263350616455074,False,REGULAR,USD,put,2026-05-04,2.55,0.9322994198479442,0.021917808219178082,0.24736625696891837
SPXW260504P06700000,2026-04-24 19:57:57+00:00,6700.0,2.54,2.6,3.1,-5.58,-68.719215,95.0,200,0.21843738113403316,False,REGULAR,USD,put,2026-05-04,2.85,0.9350907354762314,0.021917808219178082,0.24306443128859487
SPXW260504P06725000,2026-04-24 19:53:55+00:00,6725.0,3.4,3.1,3.6,-11.139999,-76.61623,66.0,136,0.21396660064697265,False,REGULAR,USD,put,2026-05-04,3.35,0.9385798800115905,0.021917808219178082,0.23855176118306606
SPXW260504P06740000,2026-04-24 19:29:23+00:00,6740.0,4.5,3.4,3.9,-3.1999998,-41.55844,21.0,94,0.21086909744262694,False,REGULAR,USD,put,2026-05-04,3.65,0.940673366732806,0.021917808219178082,0.2353293075024019
SPXW260504P06750000,2026-04-24 19:53:45+00:00,6750.0,4.02,3.6,4.2,-5.4599996,-57.594936,196.0,674,0.20960263061523435,False,REGULAR,USD,put,2026-05-04,3.9000000000000004,0.9420690245469496,0.021917808219178082,0.23355554254759767
SPXW260504P06755000,2026-04-24 18:30:20+00:00,6755.0,5.0,3.7,4.3,-16.9,-77.168945,33.0,18,0.20842771560668938,False,REGULAR,USD,put,2026-05-04,4.0,0.9427668534540213,0.021917808219178082,0.2323215243148528
SPXW260504P06760000,2026-04-24 18:59:11+00:00,6760.0,4.8,3.9,4.5,-7.4799995,-60.91205,64.0,167,0.20813780151367184,False,REGULAR,USD,put,2026-05-04,4.2,0.9434646823610932,0.021917808219178082,0.23212310238143957
SPXW260504P06765000,2026-04-24 19:32:13+00:00,6765.0,5.0,4.0,4.6,-10.8,-68.35443,72.0,38,0.2068865933227539,False,REGULAR,USD,put,2026-05-04,4.3,0.944162511268165,0.021917808219178082,0.23080107026037755
SPXW260504P06770000,2026-04-24 19:32:23+00:00,6770.0,5.15,4.1,4.8,-6.4999995,-55.793987,58.0,121,0.206489868774414,False,REGULAR,USD,put,2026-05-04,4.449999999999999,0.9448603401752368,0.021917808219178082,0.22995622457696796
SPXW260504P06775000,2026-04-24 19:45:31+00:00,6775.0,5.0,4.3,4.9,-8.87,-63.950974,405.0,288,0.20516236740112304,False,REGULAR,USD,put,2026-05-04,4.6,0.9455581690823086,0.021917808219178082,0.22905824355389712
SPXW260504P06780000,2026-04-24 19:58:23+00:00,6780.0,4.4,4.4,5.1,-4.4100003,-50.056755,47.0,53,0.2046588323974609,False,REGULAR,USD,put,2026-05-04,4.75,0.9462559979893804,0.021917808219178082,0.22810931128021425
SPXW260504P06785000,2026-04-24 19:49:44+00:00,6785.0,5.1,4.6,5.2,-10.09,-66.425285,23.0,15,0.20327029647827144,False,REGULAR,USD,put,2026-05-04,4.9,0.9469538268964522,0.021917808219178082,0.2271114562051179
SPXW260504P06790000,2026-04-24 19:10:42+00:00,6790.0,5.7,4.8,5.4,-10.72,-65.28624,23.0,109,0.20265995101928708,False,REGULAR,USD,put,2026-05-04,5.1,0.9476516558035241,0.021917808219178082,0.22652366646963862
SPXW260504P06795000,2026-04-24 19:08:27+00:00,6795.0,5.9,5.0,5.6,-19.62,-76.880875,61.0,41,0.20198857101440426,False,REGULAR,USD,put,2026-05-04,5.3,0.9483494847105959,0.021917808219178082,0.22586691449352755
SPXW260504P06800000,2026-04-24 20:03:47+00:00,6800.0,5.3,5.1,5.8,-7.7,-59.23077,69.0,621,0.20127141510009766,False,REGULAR,USD,put,2026-05-04,5.449999999999999,0.9490473136176677,0.021917808219178082,0.22471290484541379
SPXW260504P06805000,2026-04-24 19:10:39+00:00,6805.0,6.2,5.3,6.0,-19.93,-76.27249,45.0,17,0.20049322463989255,False,REGULAR,USD,put,2026-05-04,5.65,0.9497451425247395,0.021917808219178082,0.2239396812156706
SPXW260504P06820000,2026-04-24 20:04:54+00:00,6820.0,6.1,6.0,6.7,-9.25,-60.260582,29.0,71,0.19854011917114256,False,REGULAR,USD,put,2026-05-04,6.35,0.951838629245955,0.021917808219178082,0.22204685197562096
SPXW260504P06825000,2026-04-24 19:58:57+00:00,6825.0,6.17,6.2,6.9,-7.0,-53.1511,53.0,339,0.1975635664367676,False,REGULAR,USD,put,2026-05-04,6.550000000000001,0.9525364581530268,0.021917808219178082,0.22102818769597943
SPXW260504P06830000,2026-04-24 19:43:02+00:00,6830.0,7.4,6.5,7.1,-18.25,-71.1501,30.0,81,0.19653360847473142,False,REGULAR,USD,put,2026-05-04,6.8,0.9532342870600986,0.021917808219178082,0.2203283064289941
SPXW260504P06840000,2026-04-24 20:04:54+00:00,6840.0,7.1,7.0,7.6,-11.42,-61.663067,46.0,175,0.19496959823608395,False,REGULAR,USD,put,2026-05-04,7.3,0.9546299448742422,0.021917808219178082,0.21873112173313772
SPXW260504P06850000,2026-04-24 19:49:51+00:00,6850.0,8.25,7.5,8.2,-9.35,-53.125,523.0,653,0.19377942459106445,False,REGULAR,USD,put,2026-05-04,7.85,0.9560256026883859,0.021917808219178082,0.21722154817621567
SPXW260504P06865000,2026-04-24 16:45:20+00:00,6865.0,10.9,8.5,9.1,-6.51,-37.392307,18.0,102,0.19152877571105958,False,REGULAR,USD,put,2026-05-04,8.8,0.9581190894096013,0.021917808219178082,0.21524993800618622
SPXW260504P06875000,2026-04-24 19:16:29+00:00,6875.0,9.9,9.1,9.8,-11.51,-53.759926,163.0,238,0.19026230888366702,False,REGULAR,USD,put,2026-05-04,9.45,0.959514747223745,0.021917808219178082,0.2136818867124619
SPXW260504P06880000,2026-04-24 20:08:56+00:00,6880.0,9.9,9.5,10.1,-11.800001,-54.377884,25.0,269,0.18927812683105472,False,REGULAR,USD,put,2026-05-04,9.8,0.9602125761308168,0.021917808219178082,0.21294021519584946
SPXW260504P06885000,2026-04-24 19:52:10+00:00,6885.0,10.65,9.9,10.5,-15.15,-58.72093,58.0,119,0.18874407455444336,False,REGULAR,USD,put,2026-05-04,10.2,0.9609104050378886,0.021917808219178082,0.2124064399519322
SPXW260504P06890000,2026-04-24 18:40:51+00:00,6890.0,11.8,10.2,10.9,-11.2,-48.695652,20.0,175,0.18813372909545895,False,REGULAR,USD,put,2026-05-04,10.55,0.9616082339449604,0.021917808219178082,0.21152001708608978
SPXW260504P06895000,2026-04-24 19:30:04+00:00,6895.0,12.37,10.6,11.3,-14.63,-54.18519,20.0,15,0.18744709045410157,False,REGULAR,USD,put,2026-05-04,10.95,0.9623060628520322,0.021917808219178082,0.2108339785760715
